TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,FCEVAPIN,FCEVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,MEATPAN,AMBLEFTTOP,AMBLEFT,AMBLEFTBOT,AMBRIGHTTOP,AMBRIGHT,AMBRIGHTBOT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Frequency,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC Evaporator Inlet,FC Evaporator Outlet,Freezer Top 1,Freezer Mid 2,Freezer Bottom 3,Freezer 4,Freezer 5,Cabinet Top 1,Cabinet Middle 2,Cabinet Bottom 3,Meat Pan,Ambient Left Top,Ambient Left Middle,Ambient Left Bot,Ambient Right Top,Ambient Right Middle,Ambient Right Bot,Suction Line,Discharge,Condensor Inlet,Condenser Outlet,Heat Loop Outlet,Compressor Dome,Heat Loop inlet,Humidity,W Status,W Control,W RC Temp,W FC Temp,W FC Evap Temp,W Pantry Temp,W Ambient Temp,W Ambient RH,W FC Heater State,W FC Fan,W Condenser Fan,W RC Damper State,W VCC Hz,W Pantry Damper State,W Fill Tube Heater,W Water Valve State,W FC Door,W RC Door,W Cold Request FC,W Cold Request RC,W Cold Request Pantry,W Defrost Trace,W PI_Output,W PI_Proportional_Output,W PI_Integral_Output,W PI_Kp,W PI_Ki,W RC_CutIN,W RC_CutOUT,W FC_CutIN,W FC_CutOUT,W Pantry_CutIN,W Pantry_CutOUT,W Dispensing Heater
21:53:34,2,0.49,115.0,12.60,7.15,1.75397,60.00,0.67,40.79,90.11,-999.00,-999.00,0,-10.74,-11.54,-0.80,1.19,0.27,0.99,1.71,39.16,40.79,42.42,44.67,91.47,90.07,89.44,91.18,90.15,89.36,99.24,148.48,104.54,104.80,101.15,128.24,137.07,30.0,1,2,33.44,0.50,-11.31,45.50,87.10,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
21:54:20,2,0.49,115.0,12.60,7.07,1.75498,60.00,0.67,40.79,90.11,-999.00,-999.00,0,-10.73,-11.60,-0.79,1.15,0.29,0.98,1.73,39.18,40.79,42.41,44.67,91.47,90.07,89.42,91.16,90.15,89.35,99.22,148.50,104.55,104.82,101.16,128.24,137.11,30.0,1,2,33.44,0.50,-11.59,45.48,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
21:55:10,2,0.49,115.0,12.70,7.16,1.75600,60.00,0.67,40.80,90.12,-999.00,-999.00,0,-10.72,-11.32,-0.80,1.14,0.29,1.01,1.71,39.18,40.80,42.42,44.67,91.47,90.07,89.43,91.14,90.17,89.35,99.24,148.50,104.54,104.80,101.07,128.23,137.05,29.9,1,2,33.44,0.50,-11.54,45.50,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
21:55:58,2,0.49,115.0,12.50,7.10,1.75697,60.00,0.67,40.79,90.12,-999.00,-999.00,0,-10.68,-11.58,-0.80,1.18,0.29,0.97,1.71,39.17,40.80,42.41,44.67,91.48,90.07,89.43,91.13,90.17,89.35,99.24,148.46,104.55,104.82,101.13,128.26,137.06,29.9,1,2,33.42,0.50,-11.63,45.50,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
21:56:51,2,0.49,115.0,12.70,7.14,1.75794,60.00,0.67,40.79,90.11,-999.00,-999.00,0,-10.65,-11.28,-0.81,1.17,0.29,0.98,1.72,39.17,40.80,42.40,44.67,91.46,90.05,89.42,91.12,90.16,89.36,99.28,148.44,104.54,104.78,101.04,128.26,136.97,30.0,1,2,33.44,0.50,-11.50,45.48,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
21:57:40,2,0.49,114.9,12.60,7.06,1.75895,60.00,0.67,40.80,90.11,-999.00,-999.00,0,-10.70,-11.53,-0.81,1.15,0.28,0.99,1.71,39.19,40.82,42.41,44.68,91.46,90.05,89.42,91.14,90.17,89.36,99.22,148.42,104.54,104.80,101.11,128.26,137.08,30.0,1,2,33.44,0.50,-11.59,45.50,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
21:58:34,2,0.49,115.0,12.60,7.14,1.75992,60.00,0.68,40.81,90.12,-999.00,-999.00,0,-10.67,-11.28,-0.81,1.18,0.27,1.02,1.72,39.19,40.81,42.42,44.66,91.47,90.07,89.42,91.15,90.18,89.36,99.23,148.36,104.55,104.79,101.02,128.25,137.01,30.0,1,2,33.44,0.50,-11.45,45.48,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
21:59:24,2,0.49,115.0,12.50,7.08,1.76094,60.00,0.67,40.81,90.12,-999.00,-999.00,0,-10.68,-11.60,-0.81,1.18,0.27,1.00,1.71,39.21,40.82,42.42,44.67,91.48,90.06,89.44,91.15,90.18,89.37,99.18,148.44,104.54,104.81,101.17,128.24,137.11,30.0,1,2,33.44,0.50,-11.56,45.50,87.10,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:00:14,2,0.49,115.0,12.60,7.12,1.76191,60.00,0.67,40.81,90.12,-999.00,-999.00,0,-10.70,-11.27,-0.81,1.18,0.28,1.00,1.71,39.20,40.81,42.42,44.67,91.48,90.06,89.44,91.14,90.18,89.37,99.22,148.41,104.53,104.81,101.07,128.24,137.04,30.1,1,2,33.44,0.50,-11.49,45.50,87.10,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:01:04,2,0.49,114.9,12.50,7.07,1.76292,60.00,0.67,40.80,90.11,-999.00,-999.00,0,-10.71,-11.60,-0.82,1.17,0.30,0.98,1.72,39.20,40.80,42.39,44.66,91.47,90.06,89.43,91.12,90.16,89.36,99.25,148.42,104.54,104.80,101.15,128.22,137.08,30.1,1,2,33.44,0.50,-11.59,45.50,87.06,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:01:54,2,0.49,115.0,12.70,7.17,1.76390,60.00,0.67,40.81,90.11,-999.00,-999.00,0,-10.69,-11.31,-0.80,1.17,0.29,0.99,1.72,39.21,40.81,42.42,44.66,91.46,90.06,89.43,91.14,90.16,89.36,99.28,148.39,104.53,104.80,101.03,128.22,137.02,30.1,1,2,33.44,0.50,-11.52,45.50,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:02:39,2,0.49,115.0,12.50,7.07,1.76487,60.00,0.67,40.81,90.12,-999.00,-999.00,0,-10.72,-11.57,-0.80,1.17,0.27,1.01,1.71,39.18,40.81,42.43,44.66,91.47,90.07,89.44,91.14,90.18,89.37,99.23,148.50,104.56,104.81,101.18,128.23,137.07,30.0,1,2,33.44,0.50,-11.56,45.50,86.96,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:03:28,2,0.49,115.0,12.70,7.17,1.76589,60.00,0.68,40.80,90.12,-999.00,-999.00,0,-10.72,-11.37,-0.78,1.17,0.28,1.01,1.72,39.17,40.81,42.40,44.66,91.48,90.06,89.44,91.13,90.17,89.36,99.26,148.46,104.54,104.81,101.03,128.21,136.98,30.0,1,2,33.44,0.50,-11.58,45.48,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:04:19,2,0.49,115.0,12.50,7.10,1.76685,60.00,0.68,40.80,90.12,-999.00,-999.00,0,-10.72,-11.53,-0.80,1.17,0.29,1.01,1.72,39.20,40.79,42.42,44.67,91.47,90.08,89.43,91.13,90.16,89.37,99.24,148.53,104.58,104.82,101.18,128.23,137.09,30.0,1,2,33.44,0.50,-11.61,45.47,87.11,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:05:09,2,0.49,115.0,12.70,7.16,1.76787,60.00,0.67,40.80,90.12,-999.00,-999.00,0,-10.75,-11.38,-0.81,1.16,0.28,1.02,1.72,39.20,40.78,42.42,44.68,91.48,90.07,89.43,91.13,90.16,89.37,99.30,148.51,104.53,104.79,101.06,128.23,137.03,30.1,1,2,33.44,0.50,-11.35,45.47,87.11,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:06:04,2,0.49,114.9,12.60,7.11,1.76884,60.00,0.67,40.80,90.12,-999.00,-999.00,0,-10.66,-11.54,-0.83,1.16,0.28,1.00,1.74,39.19,40.79,42.42,44.67,91.46,90.07,89.43,91.13,90.16,89.37,99.30,148.49,104.56,104.84,101.19,128.25,137.08,30.1,1,2,33.44,0.50,-11.54,45.50,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:06:50,2,0.49,115.0,12.60,7.15,1.76986,60.00,0.68,40.80,90.13,-999.00,-999.00,0,-10.73,-11.41,-0.82,1.19,0.30,1.01,1.73,39.20,40.81,42.41,44.69,91.47,90.08,89.43,91.14,90.17,89.37,99.30,148.48,104.55,104.83,101.10,128.25,137.00,30.2,1,2,33.44,0.50,-11.51,45.50,86.99,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:07:44,2,0.49,115.0,12.50,7.09,1.77083,60.00,0.68,40.80,90.12,-999.00,-999.00,0,-10.72,-11.57,-0.82,1.19,0.30,1.00,1.74,39.19,40.79,42.42,44.68,91.48,90.07,89.43,91.14,90.17,89.37,99.24,148.49,104.58,104.83,101.19,128.26,137.10,30.2,1,2,33.44,0.50,-11.63,45.50,86.98,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:08:34,2,0.49,114.9,12.60,7.15,1.77181,60.00,0.67,40.80,90.12,-999.00,-999.00,0,-10.69,-11.32,-0.83,1.16,0.28,1.01,1.73,39.18,40.78,42.42,44.68,91.48,90.08,89.41,91.13,90.17,89.36,99.25,148.46,104.56,104.83,101.10,128.25,137.01,30.2,1,2,33.44,0.50,-11.47,45.50,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:09:23,2,0.49,115.0,12.50,7.06,1.77282,60.00,0.68,40.80,90.13,-999.00,-999.00,0,-10.68,-11.56,-0.79,1.19,0.30,0.99,1.72,39.20,40.79,42.42,44.68,91.47,90.07,89.42,91.14,90.18,89.37,99.24,148.50,104.61,104.88,101.21,128.23,137.06,30.2,1,2,33.44,0.50,-11.59,45.50,87.11,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:10:14,2,0.49,115.0,12.60,7.14,1.77380,60.00,0.68,40.81,90.13,-999.00,-999.00,0,-10.80,-11.39,-0.80,1.19,0.30,0.99,1.73,39.20,40.79,42.43,44.68,91.47,90.08,89.43,91.14,90.18,89.37,99.28,148.42,104.60,104.86,101.16,128.25,137.07,30.3,1,2,33.44,0.50,-11.58,45.50,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:11:04,2,0.49,114.9,12.60,7.10,1.77481,60.00,0.68,40.80,90.12,-999.00,-999.00,0,-10.67,-11.57,-0.80,1.17,0.27,0.98,1.72,39.18,40.79,42.42,44.66,91.47,90.05,89.43,91.14,90.15,89.37,99.29,148.45,104.60,104.87,101.19,128.23,137.07,30.3,1,2,33.44,0.50,-11.64,45.48,87.12,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:11:54,2,0.49,114.9,12.70,7.17,1.77578,60.00,0.67,40.80,90.12,-999.00,-999.00,0,-10.71,-11.44,-0.80,1.16,0.29,1.00,1.70,39.19,40.80,42.41,44.66,91.47,90.07,89.43,91.13,90.16,89.37,99.30,148.46,104.58,104.83,101.06,128.24,137.00,30.3,1,2,33.44,0.50,-11.51,45.50,87.15,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:12:44,2,0.49,115.0,12.50,7.09,1.77680,60.00,0.67,40.80,90.12,-999.00,-999.00,0,-10.68,-11.51,-0.79,1.17,0.29,1.00,1.71,39.19,40.79,42.40,44.66,91.48,90.07,89.43,91.14,90.16,89.37,99.28,148.46,104.56,104.80,101.13,128.24,137.07,30.3,1,2,33.44,0.50,-11.60,45.50,87.10,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:13:34,2,0.49,114.9,12.60,7.14,1.77777,60.00,0.67,40.79,90.12,-999.00,-999.00,0,-10.72,-11.39,-0.81,1.17,0.26,1.00,1.70,39.18,40.78,42.41,44.67,91.48,90.06,89.43,91.15,90.16,89.37,99.28,148.42,104.54,104.77,101.07,128.25,137.01,30.3,1,2,33.44,0.50,-11.48,45.50,87.14,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:14:24,2,0.49,114.9,12.60,7.09,1.77878,60.00,0.67,40.80,90.13,-999.00,-999.00,0,-10.63,-11.54,-0.80,1.17,0.29,0.99,1.73,39.19,40.78,42.42,44.67,91.48,90.08,89.44,91.14,90.17,89.37,99.26,148.51,104.56,104.82,101.15,128.23,137.07,30.4,1,2,33.44,0.50,-11.60,45.50,87.08,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:15:14,2,0.49,114.9,12.60,7.12,1.77975,60.00,0.67,40.80,90.14,-999.00,-999.00,0,-10.78,-11.43,-0.81,1.17,0.28,1.00,1.72,39.21,40.78,42.41,44.67,91.47,90.08,89.43,91.13,90.19,89.37,99.25,148.42,104.56,104.81,101.13,128.23,137.06,30.4,1,2,33.44,0.48,-11.58,45.50,86.95,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:16:03,2,0.49,115.0,12.30,7.08,1.78076,60.00,0.68,40.80,90.12,-999.00,-999.00,0,-10.66,-11.50,-0.81,1.18,0.30,1.02,1.73,39.20,40.79,42.43,44.68,91.48,90.07,89.42,91.13,90.15,89.37,99.28,148.45,104.58,104.82,101.13,128.22,137.05,30.3,1,2,33.40,0.46,-11.58,45.43,86.94,38.48,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:16:52,2,0.49,114.9,12.70,7.19,1.78173,60.00,0.69,40.80,90.11,-999.00,-999.00,0,-10.79,-11.37,-0.80,1.18,0.30,1.01,1.73,39.21,40.78,42.40,44.68,91.48,90.07,89.43,91.13,90.15,89.38,99.26,148.44,104.56,104.82,101.10,128.23,136.99,30.3,1,2,33.44,0.50,-11.44,45.50,87.02,38.52,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:17:44,2,0.49,114.9,12.60,7.09,1.78270,60.00,0.68,40.80,90.12,-999.00,-999.00,0,-10.74,-11.47,-0.80,1.20,0.29,1.01,1.71,39.20,40.80,42.40,44.68,91.46,90.08,89.44,91.14,90.17,89.37,99.26,148.47,104.59,104.84,101.17,128.22,137.05,30.3,1,2,33.44,0.50,-11.56,45.48,86.98,38.55,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:18:34,2,0.49,115.0,12.60,7.14,1.78372,60.00,0.67,40.80,90.12,-999.00,-999.00,0,-10.69,-11.48,-0.79,1.17,0.28,0.98,1.72,39.19,40.79,42.41,44.68,91.45,90.08,89.42,91.13,90.16,89.36,99.27,148.41,104.56,104.83,101.08,128.24,137.02,30.3,1,2,33.44,0.50,-11.49,45.50,86.90,38.55,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:19:18,2,0.49,114.9,12.60,7.06,1.78469,60.00,0.68,40.79,90.13,-999.00,-999.00,0,-10.64,-11.54,-0.79,1.19,0.28,1.00,1.71,39.19,40.78,42.42,44.67,91.46,90.08,89.44,91.13,90.17,89.37,99.30,148.48,104.60,104.85,101.17,128.27,137.05,30.5,1,2,33.44,0.48,-11.60,45.50,86.90,38.59,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:20:12,2,0.49,115.0,12.60,7.15,1.78571,60.00,0.69,40.80,90.13,-999.00,-999.00,0,-10.63,-11.49,-0.77,1.19,0.28,1.00,1.72,39.19,40.80,42.43,44.67,91.45,90.07,89.45,91.11,90.17,89.36,99.32,148.45,104.61,104.85,101.12,128.25,137.00,30.4,1,2,33.44,0.48,-11.58,45.48,86.94,38.56,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:21:04,2,0.49,115.0,12.60,7.09,1.78668,60.00,0.67,40.80,90.13,-999.00,-999.00,0,-10.58,-11.57,-0.79,1.16,0.28,0.99,1.71,39.19,40.79,42.40,44.67,91.48,90.08,89.44,91.14,90.16,89.37,99.29,148.38,104.62,104.86,101.22,128.24,137.07,30.4,1,2,33.44,0.50,-11.67,45.45,86.95,38.62,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:21:54,2,0.49,114.9,12.60,7.14,1.78765,60.00,0.67,40.79,90.12,-999.00,-999.00,0,-10.72,-11.46,-0.81,1.19,0.27,0.99,1.72,39.18,40.77,42.39,44.67,91.47,90.07,89.43,91.12,90.16,89.37,99.29,148.39,104.60,104.88,101.14,128.24,137.08,30.4,1,2,33.44,0.50,-11.61,45.50,86.92,38.59,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:22:44,2,0.49,115.0,12.60,7.11,1.78866,60.00,0.68,40.79,90.13,-999.00,-999.00,0,-10.70,-11.53,-0.82,1.19,0.29,0.99,1.71,39.18,40.75,42.41,44.67,91.47,90.09,89.44,91.13,90.17,89.36,99.26,148.51,104.61,104.88,101.19,128.23,137.10,30.5,1,2,33.44,0.50,-11.64,45.44,87.02,38.56,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:23:34,2,0.49,114.9,12.60,7.15,1.78964,60.00,0.67,40.78,90.12,-999.00,-999.00,0,-10.72,-11.40,-0.82,1.18,0.29,0.97,1.71,39.20,40.76,42.39,44.67,91.46,90.06,89.43,91.14,90.17,89.36,99.26,148.47,104.59,104.84,101.13,128.24,137.02,30.5,1,2,33.44,0.50,-11.43,45.43,87.03,38.66,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:24:24,2,0.49,115.0,12.50,7.09,1.79065,60.00,0.66,40.77,90.11,-999.00,-999.00,0,-10.65,-11.55,-0.80,1.18,0.28,0.99,1.73,39.18,40.77,42.41,44.66,91.45,90.08,89.43,91.14,90.15,89.36,99.21,148.52,104.58,104.83,101.16,128.23,137.06,30.5,1,2,33.44,0.50,-11.63,45.48,87.08,38.61,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:25:11,2,0.49,114.9,12.60,7.13,1.79162,60.00,0.67,40.79,90.12,-999.00,-999.00,0,-10.74,-11.46,-0.82,1.17,0.28,0.97,1.70,39.18,40.78,42.41,44.67,91.46,90.08,89.45,91.13,90.15,89.36,99.23,148.48,104.56,104.83,101.09,128.23,137.00,30.6,1,2,33.44,0.50,-11.47,45.48,87.10,38.61,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:26:04,2,0.49,114.9,12.60,7.09,1.79264,60.00,0.68,40.79,90.12,-999.00,-999.00,0,-10.68,-11.55,-0.83,1.16,0.29,1.00,1.74,39.19,40.77,42.41,44.67,91.45,90.09,89.43,91.14,90.17,89.35,99.24,148.42,104.55,104.82,101.13,128.24,137.03,30.6,1,2,33.44,0.48,-11.59,45.48,87.06,38.64,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:26:48,2,0.49,115.0,12.60,7.16,1.79361,60.00,0.67,40.80,90.13,-999.00,-999.00,0,-10.89,-11.43,-0.81,1.17,0.28,1.01,1.71,39.20,40.79,42.41,44.68,91.46,90.09,89.44,91.12,90.16,89.36,99.28,148.48,104.54,104.79,101.11,128.22,136.99,30.6,1,2,33.44,0.50,-11.47,45.46,87.08,38.57,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:27:37,2,0.49,114.9,12.60,7.10,1.79458,60.00,0.68,40.80,90.13,-999.00,-999.00,0,-10.70,-11.60,-0.81,1.17,0.30,1.01,1.72,39.21,40.79,42.40,44.68,91.46,90.09,89.45,91.13,90.17,89.37,99.24,148.52,104.59,104.84,101.12,128.24,137.03,30.5,1,2,33.44,0.50,-11.66,45.47,87.01,38.58,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:28:31,2,0.49,115.0,12.60,7.16,1.79560,60.00,0.67,40.79,90.12,-999.00,-999.00,0,-10.76,-11.43,-0.84,1.17,0.26,0.99,1.73,39.19,40.77,42.40,44.66,91.47,90.08,89.45,91.14,90.16,89.36,99.20,148.48,104.57,104.83,101.13,128.25,137.04,30.5,1,2,33.44,0.50,-11.56,45.48,86.90,38.61,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:29:18,2,0.49,115.0,12.50,7.09,1.79657,60.00,0.66,40.79,90.12,-999.00,-999.00,0,-10.67,-11.53,-0.80,1.16,0.28,0.99,1.73,39.19,40.76,42.41,44.66,91.46,90.10,89.44,91.14,90.16,89.34,99.20,148.48,104.59,104.86,101.20,128.22,137.12,30.5,1,2,33.44,0.50,-11.63,45.48,86.90,38.68,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
22:30:12,2,0.49,114.9,12.60,7.13,1.79759,60.00,0.66,40.78,90.12,-999.00,-999.00,0,-10.75,-11.48,-0.81,1.17,0.27,0.99,1.73,39.19,40.77,42.41,44.65,91.47,90.09,89.43,91.14,90.16,89.36,99.24,148.40,104.59,104.86,101.18,128.24,137.02,30.6,1,2,33.44,0.48,-11.40,45.45,86.90,38.70,0,80.00,80.00,2.00,72.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.80,4.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
